Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Mexico,MEX,5.53683476644202,5.480375091246,5.83299810355727,6.15019063933249,5.70695102685624,5.41423001949318,5.48255550521069,5.57160880713036,6.19172096289649,6.07299060729906,5.93737945223094,5.88337735465707,6.15968108078179,6.26445398866553,7.19169170353197,6.81797913136538,6.34870058747386,6.50123597642137,7.10180015481661,7.18559227853304,3.97497541252322,3.01061965151046,3.39348009142307,3.82842543328241,3.80932253761112,4.47283126787417,4.21900481780721,3.77489053533293,3.60290429673505,3.40983938795156,5.9422659693687,5.4255193988116,5.11400710933186,6.0557976265665,6.21628382109332,7.27011581625995,7.73367241167812,7.3291698880394,7.04564831689537,7.21965739173856,6.9500179463171,8.01114379768001,8.93403225806452,10.4405886977887,9.15355585600811,10.8341832604824,11.1915623401748,9.92146298739214,8.54975325192183,8.84587512993763,10.8960587708449,11.6614198685961,10.2478579601007,10.6452730600604,10.6876824053063,9.3422797773969,9.94470505998957,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.7426082677165,22.0525502584721,26.1669236209335,18.5162355848435,19.0754519230769,10.4115240083507,11.3613410404624,6.08672108843537,5.46497764530551,3.70878917378917,3.88150417827298,4.34187902187902,4.10062982005141,3.49665036674817,4.31952380952381,2.07226044226044,4.00445398773006,4.55975130890052,3.9320843373494,3.99637125748503,5.09055282555282,7.71193593314763,4.56591439688716,4.61804239401496,3.33363636363636,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Mongolia,MNG,61.756373937677,63.6842105263158,72.1189591078067,64.0732265446224,68.9964157706093,68.5393258426966,68.4803001876173,66.7802385008518,68.5376661742984,69.9453551912568,69.4980694980695,68.8405797101449,68.4916201117318,67.1232876712329,66.7644183773216,68.6203787195672,68.6927560366361,70.9439528023599,69.6892834495878,70.8381839348079,71.4285714285714,68.2671081677704,66.648590021692,67.5052410901467,85.1051733939739,73.0300568643379,72.9340409401061,72.7052303429165,74.6995572422517,74.323386537127,56.3762374710871,68.9674254742548,71.5720839813375,64.1492911392405,65.9491472868217,66.5981420233463,78.6991369390104,76.6110328638498,75.3128888888889,73.2122299651568,68.2062,70.8871571906354,70.6279479166667,68.6134693877551,71.1152510460251,61.6361030741411,59.4042190016103,73.5653149001536,72.0677178103315,78.0984970674487,78.1832075471698,115.81472345836,183.328605600933,216.648275299238,143.684878587196,113.931358381503,121.634611997799,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.8267661691542,57.696376146789,48.7187142857143,56.163717472119,46.7280571428571,62.9643798449612,65.977125984252,64.683991416309,64.1321145374449,63.9247297297297,63.395593220339,56.134644549763,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Morocco,MAR,24.0684793554884,22.9126213592233,25.7142857142857,21.3888888888889,22.4709784411277,18.15834767642,21.7974513749162,21.8686526743399,18.8925081433225,18.1875393329138,16.5912518853695,15.5118462226196,19.7266514806378,16.2419170787372,13.9611458676325,15.9075907590759,16.57669101302,14.2321016166282,13.9652271452608,11.1213235294118,10.6945722171113,11.3783533765032,11.822871883061,14.0325571811251,12.0625771922602,13.752052545156,21.30510778792,22.4936201239519,20.9350649350649,20.864,19.4403313391624,20.7979104477612,16.5784402216944,18.3491147036182,18.8890259509421,21.6378116438356,27.8864624437522,25.3534421364985,27.6235523349436,25.466527607362,30.1489306097927,34.6239490790899,34.2745205121505,32.0442632818634,32.4873417121176,31.683407507305,31.8510586707079,31.6147182065787,28.1638461538462,26.0767669172932,24.663069325382,19.8547205398858,19.0696192851205,18.7893837910248,25.0382472204055,26.693901821061,25.7585240963855,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Mozambique,MOZ,71.011673151751,56.9637883008357,76.5682656826568,81.8984547461369,62.6712328767123,63.254113345521,54.6551724137931,59.2954990215264,53.2981530343008,50.6787330316742,51.7199017199017,45.9432048681542,43.2222222222222,43.7242798353909,47.4970896391152,47.5222363405337,51.7191977077364,30.6756756756757,22.8316326530612,23.1622746185853,23.8857142857143,31.3696612665685,25.3968253968254,24.30426716141,21.7183770883055,24.6006389776358,17.910447761194,17.1641791044776,17.0289855072464,16.1971830985915,13.75125,17.5547872340425,14.3346363636364,12.2233333333333,14.3346363636364,12.8501709401709,5.6901724137931,5.11674418604651,0,0,0,0,0,0,0,0,0,1.15107623318386,1.1459375,1.02266932270916,0.943713235294118,3.8961875,1.31390879478827,1.05982658959538,18.4580536912752,7.60707446808511,0.886666666666667,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Myanmar,MMR,34.5479082321188,27.2984441301273,31.8066157760814,21.8358831710709,20.7692307692308,13.5752688172043,9.00783289817232,15.1975683890577,7.50938673341677,15.5074116305587,12.6290706910246,11.7816091954023,7.78443113772455,4.90633363068689,9.33333333333333,14.6282973621103,8.90718562874251,6.66194188518781,8.67709815078236,2.80373831775701,2.78699402786994,3.64109232769831,4.84610347085789,4.19047619047619,4.07366071428571,4.31693989071038,2.75377969762419,2.94767870302137,2.93855743544078,4.19063270336894,6.56384248210024,7.03138349514563,2.82076923076923,1.06731808731809,0.713929203539823,0.951095100864553,0.652134062927497,0.708110344827586,0.695385587863464,4.05641592920354,14.1714270833333,18.3996357226792,14.659300118624,5.53254829806808,6.94322549952426,5.29530685920578,9.33809990205681,7.8080608365019,8.08292652552927,7.97800786369594,14.8805797101449,19.4034731934732,14.4627226463104,8.41871964679912,6.80030516431925,4.88033140452393,5.52814070351759,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.60151785714286,2.70516393442623,16.7855633802817,16.0990243902439,2.48610169491525,1.90989583333333,1.48913705583756,1.45227722772277,0.740808080808081,0.378041237113402,0.447195121951219,0.172159624413146,0.969251101321586,0.154075630252101,2.02916996047431,6.64102362204724,6.01835877862595,28.7413513513514,13.070495049505,8.90389776357828,2.0985843373494,7.76906779661017,2.78384816753927,1.741825,1.80344262295082,3.19600917431193,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Nauru,NRU,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Nepal,NPL,0,0,0,0,17.0731707317073,18.3673469387755,17.3076923076923,24.1379310344828,24.6376811594203,15.5963302752294,11.2903225806452,16.6666666666667,23.2876712328767,48.695652173913,50,35.4166666666667,7.79220779220779,15.2173913043478,13.3333333333333,37.1428571428571,37.8378378378378,22.5806451612903,24.7933884297521,22.2222222222222,38.0208333333333,31.3513513513514,19.7916666666667,26.4705882352941,23.6162361623616,23.6947791164659,19.1152127659574,25.4825423728814,22.9560162601626,22.1060283687943,19.5994827586207,39.3862962962963,37.9796428571429,37.0048858447489,13.1190086206897,35.6122115384615,30.4064906832298,32.2315561959654,18.6635842293907,21.9777152317881,20.8797153024911,29.4279623824451,22.5338549618321,27.809219330855,25.0189966555184,18.1459793814433,23.7880818965517,21.4378461538462,13.8734833333333,17.1006239737274,25.7667180925666,32.7532352941176,27.9932655246253,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Netherlands,NLD,55.5500124719381,53.14810340662,50.7390462783741,47.7449955784227,39.392792247123,35.0981536889732,31.3439700003538,27.8674450549451,24.071562358716,20.8674744534784,13.2589262646618,9.28495197438634,6.56038669796194,6.2428052776056,6.904511587512,5.56926837451173,5.44161822228946,5.96218665595214,6.46111505300049,6.24402054005506,7.15805565310802,8.92984172150098,9.56592956592957,14.6619632389995,17.4305432666785,17.0871957567045,16.1291953093409,16.7379704850262,19.2991214057508,18.7733261387652,20.1481071789687,17.840036900369,18.1411940493279,17.4626770708283,19.1992211917164,20.0642959717659,18.2569876954922,17.5794852234503,17.410121615145,15.8667396683989,15.6598749229821,14.7205734767025,17.0061229850746,17.3755479291329,16.7907533689591,16.6834637137584,16.5688100910146,16.1532430298245,16.12779369974,15.4615192475396,14.7871196541248,17.2536193113867,19.1521133824276,18.8764613034623,22.1893988925212,25.690569223958,23.9060504201681,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,New Caledonia,NCL,79.1489361702128,74.7933884297521,66.2337662337662,70.414201183432,67.3333333333333,64.2857142857143,60.6796116504854,58.2089552238806,50.199203187251,49.8823529411765,44.2572741194487,37.8787878787879,18.9247311827957,10.5782792665726,11.9894598155468,10.7246376811594,8.28220858895705,11.6438356164384,7.60095011876484,14.2857142857143,15.9340659340659,15.5263157894737,13.6231884057971,22.2222222222222,22.7963525835866,32.2418136020151,33.1592689295039,28.1407035175879,29.9270072992701,33.4075723830735,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,New Zealand,NZL,57.1791613722999,54.7210969149268,50.1799149492967,49.2653673163418,48.4051482932289,42.6659528907923,41.6012558869702,38.0376344086022,35.9162588363241,35.5601233299075,35.0813743218806,30.1680058436815,28.7978265791261,29.2908944399678,29.7947214076246,28.7751004016064,27.9832253145254,25.7044797687861,24.2313174506211,22.8577787669708,22.978365889519,24.1180386066119,21.9943707277845,24.0457236170647,22.0448498669707,18.4157416750757,15.2490789684447,17.1863117870722,19.4917701414958,16.4693995381062,20.4799731062304,18.2782352941176,15.110024600246,21.7167377666248,18.9542215815486,18.3049179655455,14.3228705882353,16.3314629762761,16.1219239209949,16.9491779867642,15.0284847457627,17.1905075662043,14.1547593413553,20.6707386363636,25.0565317919075,24.864100992411,22.2734712911688,19.6364061096137,21.9998661623509,18.6159961685824,16.6799614519756,18.7155947281713,20.1163761324586,17.8441417322835,17.325681031771,16.7116775396086,14.5362796664529,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Nicaragua,NIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Niger,NER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.97435897435897,11.7647058823529,16.1764705882353,35.7414448669201,40.2214022140221,40.0735294117647,36.5853658536585,43.5897435897436,41.4814814814815,43.6619718309859,37.2811666666667,39.8866666666667,36.67,37.8923333333333,39.1989655172414,44.5278571428571,41.25375,36.1058461538462,37.7177142857143,35.5914705882353,33.9334328358209,35.5587878787879,37.7177142857143,36.1875,44.5610126582278,33.775,35.2032,28.1732926829268,31.5532558139535,25.8048148148148,24.0897810218978,26.2671631205674,20.3722222222222,19.0520111731844,20.1870202020202,16.9389340101523,18.2419289340102,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Nigeria,NGA,42.518837459634,35.9180035650624,38.2456140350877,26.5935572309801,23.7399193548387,15.928927680798,13.125,5.76978006283919,0.110558319513543,0.484408113835907,0.80013619339462,1.7039645575372,2.07134637514384,1.6198224852071,1.24212633190087,1.25338491295938,1.38722952343024,1.39231327048586,1.12376613515566,0.652128547579299,0.699451199827827,0.433646522488464,0.245947456679709,0.256990760570275,0.28967188076052,0.5299055613851,0.404090795709653,0.346042142989557,0.228061991395843,0.336962156557802,0.243205600589536,0.252327643244674,0.161280092592593,0.0260656320341192,0.081964485284987,0.0629605101790532,0.025237439779766,0.0307265980368686,0.043062369519833,0.0589391909991963,0.00964112002103326,0.00861303581914269,0.132013703402625,0.0702965719440686,0.024824551506262,0.0223506704591629,0.0238633405639913,0.0691656496172196,0.0921457445646236,0.123484644396552,0.113166538080018,0.0826143598785385,0.127478148589591,0.105982658959538,0.104140275387263,0.11528247803976,0.11161317100166,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.7507916181606,85.3020922384702,92.0805471478463,95.0767094515753,78.3816716122651,81.8990376106195,97.3165384615385,95.205590809628,100.073344671202,102.545472747497,93.6977224199288,89.5050597176981,90.6472533632287,85.5633333333333,79.5625506937033,58.3879102956167,62.0098121085595,58.9339285714286,59.8985337915235,60.4065975103734,60.5677546549836,55.3610194174757,55.523470437018,50.1516176470588,46.2468741542625,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Norway,NOR,22.9778897285195,21.1480362537764,22.0630372492837,17.9637787567303,18.0520951302378,20.3351955307263,16.776007497657,16.5243786757731,15.021682567216,16.2211221122112,12.815813588166,12.7410004044762,10.4922118380062,8.84190293128304,11.783397325566,10.121107266436,11.6072545340838,8.55659152602384,8.43170320404722,10.71964017991,10.0607111882047,8.8561556646663,8.75390799464046,9.58341482495599,10.7858243451464,10.9249752319193,8.4203146907618,9.2514187910999,8.81312041432887,7.4929451953067,11.2144897260274,10.9229787234043,9.56189819376026,10.074804870434,11.1197119097119,11.7432628398792,11.2110044052863,10.8852862328958,10.8358726352252,10.2363042926086,11.6853345070423,10.2903737780334,8.9361183637946,8.07095635775862,9.38775493860117,8.106318394281,7.22406852248394,8.03845,8.79407337469652,5.67919893190921,6.94680124223603,7.98960408366534,7.9228202505753,7.69676524470034,8.42030564263323,8.05715062111801,7.57556785243742,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Oman,OMN,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Pakistan,PAK,41.6321243523316,39.6047035276457,38.4335154826958,36.0863537334126,34.2708534001156,30.8977418762622,26.2312826988995,24.2733299337073,22.9617551141417,21.84013449488,20.0542413741148,18.6874304783092,13.2894227043781,12.1522693997072,10.7173429207328,10.2021478205938,8.84714193962749,9.4722598105548,9.02076318742985,9.2938733125649,10.8747855917667,10.5212663895107,12.4178518881805,10.3175325266127,11.2261487122444,12.2969296541003,12.6872312027288,12.0350708952668,12.2204724409449,11.628466582446,13.9832530712531,13.3157519482673,12.5046234309623,11.4873474369406,12.0854701639344,10.0794850719207,10.9129783267304,9.60678459471563,9.08108129089498,8.70796455696203,8.33154925282098,8.06438733593828,9.86111143695015,12.4975080446716,14.2600404551201,13.3183800443823,13.3637349033816,15.8127779297142,13.3127370568374,12.7640099214551,12.4023979519272,12.1292678621858,10.2318866086957,9.42148587181254,12.27264983406,11.792950058072,13.6692567979177,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Palau,PLW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Panama,PAN,0,0,0,0,0,0,0.221238938053097,0.431965442764579,0.181488203266788,0.535714285714286,0,0.140845070422535,0.785340314136126,1.01809954751131,0.364077669902913,0.1001001001001,0,0,0,0,0.117370892018779,0.21953896816685,0.22271714922049,0.209863588667366,0.89058524173028,-4.32357043235704,0.798934753661784,2.86368843069874,2.37797246558198,1.16279069767442,3.40799256505576,4.10047923322684,3.52596153846154,3.667,3.53992574257426,2.18674311926606,5.9869387755102,3.24023706896552,2.75666083916084,3.1473253493014,2.98638257575758,2.71192926045016,2.84683918669131,0,0.0653654188948307,11.3306179775281,7.29483311081442,7.15751336898396,1.00465753424658,1.72812643678161,0,6.31355355355355,8.20342256214149,8.53674835061263,8.28976063829787,8.77338317757009,7.72896007428041,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Papua New Guinea,PNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172413793103448,0.177619893428064,0.156985871271586,0.166666666666667,0.18018018018018,0.168986175115207,0.168211009174312,0.168211009174312,0.165927601809955,0.178878048780488,0.172159624413146,0.164439461883408,0.152791666666667,0.138377358490566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Paraguay,PRY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702490421455939,0.0707915057915058,0,0,0.172700156985871,0.0512867132867133,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Peru,PER,4.30686406460296,5.00636402206194,4.08238322912836,3.1171623074167,2.75037369207773,2.48237817958933,2.84923928077455,3.08807733619764,2.90771175726928,4.88856937455068,2.61855670103093,2.58077226162333,2.38095238095238,2.95100222717149,2.74678111587983,3.25542570951586,2.12418300653595,2.4037706205813,2.12244897959184,2.354297003622,2.17391304347826,2.23642172523962,2.50968241673122,2.34893311816389,1.84299131667553,3.60834429618493,3.03793219201074,2.33252737875124,3.88491310062801,3.15648085963734,2.63071255453223,4.90171139240506,5.06893185113581,7.33740482822656,5.57593917710197,5.48606299212598,4.74568493150685,4.52635062611807,5.50600600600601,4.89526699029126,6.93931058740767,7.81811077389985,10.1557931034483,10.2768559762435,10.391785942492,10.9132727272727,9.2382915057915,10.5785048372911,8.79661566390041,7.33751919385796,7.25031160851437,6.44631123919308,5.99668596237337,6.8126817447496,5.77720886195796,5.74374024526198,5.68894215460817,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Philippines,PHL,2.15574131104268,2.05968894493485,2.05527994330262,1.75606641123883,1.17109397315053,1.0752688172043,0.841482829201728,0.583266291230893,0.3955174686882,0.336862367661213,0.340337377922462,0.279143958527183,0.291221744556927,0.197628458498024,0.372327648330531,0.462232243517475,0.490605427974948,1.96547939738601,2.35812133072407,2.88461538461538,3.64717542120912,3.73426425473395,4.59974853310981,6.21246634914061,11.5002366303833,12.982089161982,10.0439422473321,10.5800516100079,10.4383321994363,8.51602023608769,8.8352791380999,10.2396159563925,9.6685364738166,8.83912347239781,8.12436310679612,7.6010145631068,8.7532034375463,9.02024558608788,9.1613826237822,16.4085972663261,22.2905902445689,22.8503167294544,19.6169920482588,19.8872341848335,21.1121567085954,24.0585249679898,25.1319742974156,29.3812473175966,33.2003766453799,31.8402696078431,33.8090642575087,36.7481413519593,36.8740461049285,40.9594151329243,40.9582932669285,40.8702586434415,36.8167739353186,..,..,..,..,..
